date,region,channel,category,product_id,orders,units,gmv,discount,refund_amount,new_customers,returning_customers,avg_session_seconds,impressions,clicks,ctr
2024-07-05,东北,线下门店,服饰鞋包,服饰鞋包-SKU003,12,10,1342.41,162.12,35.42,3,9,327,60,12,0.2
2024-07-06,华东,小程序,美妆个护,美妆个护-SKU005,31,39,4492.17,839.58,206.62,8,23,307,465,31,0.0667
2024-07-06,华中,拼多多,运动户外,运动户外-SKU005,40,54,3797.72,643.97,73.35,4,36,485,280,40,0.1429
2024-07-06,华东,美团,手机数码,手机数码-SKU003,26,38,3488.67,86.31,90.05,9,17,490,624,50,0.0801
2024-07-06,华北,拼多多,母婴玩具,母婴玩具-SKU006,27,21,981.29,86.37,77.81,4,23,511,432,27,0.0625
2024-07-06,西南,线下门店,运动户外,运动户外-SKU006,42,41,2195.67,469.78,51.15,4,38,103,672,42,0.0625
2024-07-06,华东,京东,服饰鞋包,服饰鞋包-SKU005,50,47,9421.32,1386.65,355.98,9,41,177,1400,180,0.1286
2024-07-06,华中,拼多多,母婴玩具,母婴玩具-SKU001,36,29,5573.66,654.84,18.68,4,32,50,360,36,0.1
2024-07-06,华中,抖音,食品生鲜,食品生鲜-SKU003,38,44,4435.35,192.23,282.91,7,31,79,760,72,0.0947
2024-07-06,华东,线下门店,食品生鲜,食品生鲜-SKU002,19,26,2176.75,419.11,111.1,6,13,517,418,32,0.0766
2024-07-06,东北,线下门店,运动户外,运动户外-SKU003,46,47,6426.65,431.75,107.84,9,37,306,874,46,0.0526
2024-07-06,华东,拼多多,美妆个护,美妆个护-SKU006,31,45,5041.86,377.07,205.48,12,19,359,558,55,0.0986
2024-07-07,华北,小程序,手机数码,手机数码-SKU006,28,39,2342.99,82.21,184.18,2,26,286,308,28,0.0909
2024-07-07,东北,天猫,美妆个护,美妆个护-SKU002,5,5,496.74,17.37,20.69,1,4,47,85,5,0.0588
2024-07-07,华东,京东,家用电器,家用电器-SKU008,27,31,3480.01,400.44,169.73,10,17,146,648,34,0.0525
2024-07-07,西南,小程序,食品生鲜,食品生鲜-SKU003,9,10,1076.74,34.76,52.23,3,6,562,270,17,0.063
2024-07-07,华北,天猫,母婴玩具,母婴玩具-SKU003,22,29,2108.58,469.95,5.25,6,16,591,330,36,0.1091
2024-07-07,华南,拼多多,母婴玩具,母婴玩具-SKU008,21,19,2480.73,609.14,38.2,2,19,442,168,21,0.125
2024-07-07,西北,小程序,家用电器,家用电器-SKU006,18,25,650.35,129.78,4.7,4,14,183,216,25,0.1157
2024-07-07,东北,抖音,家居家装,家居家装-SKU005,13,16,1261.8,294.49,93.66,2,11,501,338,13,0.0385
2024-07-07,华东,拼多多,手机数码,手机数码-SKU003,57,80,10245.81,1468.25,29.44,19,38,468,741,92,0.1242
2024-07-07,西北,线下门店,运动户外,运动户外-SKU001,20,21,1930.49,475.11,89.72,6,14,102,460,55,0.1196
2024-07-08,华北,京东,家用电器,家用电器-SKU001,52,55,3921.38,65.01,182.95,10,42,89,1040,94,0.0904
2024-07-08,华中,美团,母婴玩具,母婴玩具-SKU003,20,16,2107.01,289.97,74.72,3,17,53,600,20,0.0333
2024-07-08,西南,拼多多,家用电器,家用电器-SKU003,19,25,2495.96,71.46,126.12,5,14,58,437,56,0.1281
2024-07-08,华中,美团,家用电器,家用电器-SKU003,43,58,3449.55,555.01,233.83,14,29,130,817,95,0.1163
2024-07-08,华东,小程序,运动户外,运动户外-SKU001,34,38,5567.37,1344.14,16.32,4,30,495,714,34,0.0476
2024-07-08,华南,线下门店,服饰鞋包,服饰鞋包-SKU007,44,62,4502.43,1019.0,184.2,16,28,477,1056,55,0.0521
2024-07-08,华东,京东,家居家装,家居家装-SKU001,25,32,4055.75,419.53,168.25,7,18,260,225,25,0.1111
2024-07-08,华东,美团,运动户外,运动户外-SKU008,25,20,3364.6,677.46,241.93,4,21,360,325,25,0.0769
2024-07-09,东北,抖音,运动户外,运动户外-SKU001,21,20,1715.48,264.98,92.7,6,15,558,231,25,0.1082
2024-07-09,华东,抖音,家居家装,家居家装-SKU004,16,15,2027.34,449.95,154.24,4,12,134,432,16,0.037
2024-07-09,西北,美团,家居家装,家居家装-SKU001,13,10,1434.5,116.3,86.08,4,9,576,286,13,0.0455
2024-07-09,西北,拼多多,运动户外,运动户外-SKU008,41,41,4272.71,682.36,103.42,13,28,303,574,41,0.0714
2024-07-09,西南,拼多多,食品生鲜,食品生鲜-SKU001,87,126,10022.64,1060.54,686.53,33,54,52,435,87,0.2
2024-07-09,华中,抖音,运动户外,运动户外-SKU004,38,46,4520.63,134.52,210.59,9,29,493,950,131,0.1379
2024-07-09,西北,小程序,服饰鞋包,服饰鞋包-SKU008,5,7,570.98,110.49,9.52,0,5,120,65,5,0.0769
2024-07-09,西北,抖音,服饰鞋包,服饰鞋包-SKU004,19,20,2981.75,739.97,88.94,5,14,290,380,19,0.05
2024-07-09,西南,天猫,运动户外,运动户外-SKU004,29,30,1322.04,234.34,41.12,9,20,383,754,74,0.0981
2024-07-09,华北,小程序,家用电器,家用电器-SKU008,38,32,3108.81,89.3,15.83,3,35,43,304,41,0.1349
2024-07-09,西北,天猫,母婴玩具,母婴玩具-SKU002,68,87,6144.56,151.9,387.22,12,56,310,1632,125,0.0766
2024-07-09,华东,小程序,食品生鲜,食品生鲜-SKU004,49,61,4381.81,806.19,45.03,16,33,158,980,65,0.0663
2024-07-10,华南,美团,手机数码,手机数码-SKU003,37,32,3346.84,780.5,7.92,11,26,423,925,115,0.1243
2024-07-10,华南,拼多多,母婴玩具,母婴玩具-SKU008,25,36,2428.72,252.28,84.62,3,22,172,325,37,0.1138
2024-07-10,华北,京东,手机数码,手机数码-SKU003,54,80,5496.51,960.44,96.82,15,39,587,216,54,0.25
2024-07-10,西北,拼多多,母婴玩具,母婴玩具-SKU004,32,32,3971.15,16.03,150.7,7,25,103,416,32,0.0769
2024-07-10,东北,拼多多,家用电器,家用电器-SKU005,21,21,2132.43,414.15,59.79,4,17,434,294,21,0.0714
2024-07-10,东北,美团,母婴玩具,母婴玩具-SKU001,11,11,1660.53,53.24,28.98,2,9,395,286,39,0.1364
2024-07-10,华中,小程序,家居家装,家居家装-SKU006,44,36,6216.17,1065.0,186.8,16,28,124,528,50,0.0947
2024-07-11,东北,美团,家居家装,家居家装-SKU001,59,75,4952.2,78.67,286.04,9,50,307,1593,80,0.0502
2024-07-11,华中,拼多多,运动户外,运动户外-SKU003,22,23,2302.23,0.46,86.35,3,19,269,110,22,0.2
2024-07-11,西南,小程序,家用电器,家用电器-SKU006,38,46,7317.97,272.26,54.33,6,32,498,722,59,0.0817
2024-07-11,华北,京东,家用电器,家用电器-SKU003,58,54,6979.74,562.27,136.17,14,44,475,928,58,0.0625
2024-07-11,西北,线下门店,家居家装,家居家装-SKU001,12,10,853.72,205.97,5.86,1,11,116,156,12,0.0769
2024-07-11,华南,拼多多,运动户外,运动户外-SKU007,26,28,4253.59,516.69,186.65,6,20,129,104,26,0.25
2024-07-11,华中,抖音,母婴玩具,母婴玩具-SKU005,17,20,743.59,75.58,32.59,5,12,176,510,35,0.0686
2024-07-11,华南,京东,家用电器,家用电器-SKU006,71,78,12746.29,39.0,33.9,11,60,85,568,81,0.1426
2024-07-11,华北,小程序,家居家装,家居家装-SKU001,51,57,5556.92,400.52,42.49,9,42,187,153,51,0.3333
2024-07-11,华东,抖音,家用电器,家用电器-SKU005,22,25,2382.41,56.85,163.89,5,17,285,198,25,0.1263
2024-07-11,华南,京东,服饰鞋包,服饰鞋包-SKU005,14,17,1657.54,404.98,17.3,4,10,78,196,14,0.0714
2024-07-11,华东,小程序,手机数码,手机数码-SKU002,17,18,2851.08,149.02,131.35,2,15,208,238,17,0.0714
2024-07-12,东北,京东,服饰鞋包,服饰鞋包-SKU004,47,47,9192.13,946.15,208.34,6,41,341,376,47,0.125
2024-07-12,东北,抖音,运动户外,运动户外-SKU007,60,87,10014.93,1076.73,154.89,9,51,85,1560,192,0.1231
2024-07-12,华南,拼多多,运动户外,运动户外-SKU008,49,47,4796.29,793.63,211.09,14,35,211,1078,82,0.0761
2024-07-12,西南,美团,家用电器,家用电器-SKU006,84,119,9917.35,1002.36,645.88,22,62,97,924,84,0.0909
2024-07-12,华南,抖音,美妆个护,美妆个护-SKU001,33,42,4518.27,301.14,282.94,6,27,285,495,63,0.1273
2024-07-12,华南,抖音,运动户外,运动户外-SKU005,36,50,5741.19,957.23,155.27,9,27,447,252,36,0.1429
2024-07-13,华中,抖音,美妆个护,美妆个护-SKU003,33,28,2519.84,623.59,99.55,9,24,334,198,33,0.1667
2024-07-13,西北,拼多多,母婴玩具,母婴玩具-SKU004,39,42,4355.81,295.6,327.62,7,32,591,507,40,0.0789
2024-07-13,西北,线下门店,手机数码,手机数码-SKU007,36,39,5432.51,402.05,204.43,10,26,589,1008,102,0.1012
2024-07-13,华北,美团,美妆个护,美妆个护-SKU002,19,21,1728.25,85.0,63.86,2,17,53,342,42,0.1228
2024-07-13,西南,天猫,运动户外,运动户外-SKU003,56,79,1415.73,96.93,69.49,19,37,597,1400,56,0.04
2024-07-13,西南,小程序,食品生鲜,食品生鲜-SKU004,29,36,3059.93,304.64,48.09,9,20,482,435,29,0.0667
2024-07-13,东北,京东,服饰鞋包,服饰鞋包-SKU007,46,55,8456.52,433.64,552.0,12,34,501,322,46,0.1429
2024-07-13,东北,线下门店,食品生鲜,食品生鲜-SKU001,23,33,2112.0,446.94,13.5,6,17,215,529,35,0.0662
2024-07-13,西北,抖音,运动户外,运动户外-SKU002,24,19,3310.24,340.7,235.43,4,20,366,240,24,0.1
2024-07-13,西南,天猫,服饰鞋包,服饰鞋包-SKU006,44,41,4906.03,951.86,96.9,12,32,64,1188,137,0.1153
2024-07-14,华北,抖音,美妆个护,美妆个护-SKU008,41,48,5833.88,1166.93,446.64,7,34,132,492,41,0.0833
2024-07-14,东北,小程序,食品生鲜,食品生鲜-SKU002,76,82,7423.25,916.07,128.58,9,67,287,1520,76,0.05
2024-07-14,华北,线下门店,家用电器,家用电器-SKU001,9,7,1793.88,72.45,130.86,1,8,457,270,18,0.0667
2024-07-14,华中,天猫,家用电器,家用电器-SKU001,33,46,6547.54,1259.92,135.05,12,21,367,396,34,0.0859
2024-07-14,华东,京东,家居家装,家居家装-SKU004,18,19,2468.87,607.57,18.99,6,12,132,162,22,0.1358
2024-07-14,华东,抖音,运动户外,运动户外-SKU002,77,111,5605.81,162.58,393.26,25,52,130,1617,170,0.1051
2024-07-14,东北,天猫,服饰鞋包,服饰鞋包-SKU005,57,50,6654.98,1614.91,277.25,19,38,120,684,57,0.0833
2024-07-15,西南,美团,食品生鲜,食品生鲜-SKU006,9,10,1133.83,219.0,55.11,3,6,517,270,21,0.0778
2024-07-15,华北,美团,母婴玩具,母婴玩具-SKU004,44,38,8375.26,166.86,615.06,10,34,143,1056,156,0.1477
2024-07-15,华中,抖音,服饰鞋包,服饰鞋包-SKU004,52,56,7395.73,88.54,420.07,6,46,373,468,52,0.1111
2024-07-15,西北,拼多多,服饰鞋包,服饰鞋包-SKU007,6,5,589.56,49.69,47.09,0,6,538,156,8,0.0513
2024-07-15,华南,小程序,家居家装,家居家装-SKU005,45,64,1483.06,172.98,64.4,14,31,312,855,71,0.083
2024-07-15,西南,拼多多,食品生鲜,食品生鲜-SKU004,71,102,8777.07,2173.22,492.05,14,57,492,994,140,0.1408
2024-07-15,华南,抖音,家居家装,家居家装-SKU005,64,67,6368.88,1016.08,44.03,9,55,443,448,64,0.1429
2024-07-15,华北,天猫,食品生鲜,食品生鲜-SKU007,32,25,4118.92,85.47,283.06,9,23,311,192,32,0.1667
2024-07-15,东北,拼多多,母婴玩具,母婴玩具-SKU003,26,21,1908.64,371.24,15.67,2,24,451,416,35,0.0841
2024-07-15,华北,美团,家用电器,家用电器-SKU008,20,18,3098.95,130.54,124.33,2,18,389,600,72,0.12
2024-07-16,华南,线下门店,服饰鞋包,服饰鞋包-SKU003,20,24,2507.76,174.11,65.55,2,18,227,280,42,0.15
2024-07-16,华北,天猫,手机数码,手机数码-SKU005,14,13,976.01,110.38,62.66,2,12,134,350,14,0.04
2024-07-16,西北,天猫,家居家装,家居家装-SKU004,28,40,2169.48,78.98,132.97,7,21,164,812,28,0.0345
2024-07-16,华北,天猫,家居家装,家居家装-SKU008,59,84,8092.99,1060.57,18.91,22,37,47,1770,59,0.0333
2024-07-16,华东,线下门店,食品生鲜,食品生鲜-SKU006,28,31,3829.91,726.78,241.02,7,21,127,644,30,0.0466
2024-07-16,西南,美团,运动户外,运动户外-SKU005,36,47,3001.7,131.54,154.06,10,26,258,108,36,0.3333
2024-07-16,西南,线下门店,手机数码,手机数码-SKU004,30,42,3296.9,120.26,58.53,8,22,485,330,46,0.1394
2024-07-17,西北,拼多多,手机数码,手机数码-SKU006,15,17,1310.51,299.77,82.22,4,11,343,375,44,0.1173
2024-07-17,华北,京东,手机数码,手机数码-SKU007,26,22,3751.57,646.65,107.83,3,23,586,416,26,0.0625
2024-07-17,华东,拼多多,家居家装,家居家装-SKU007,36,31,6726.24,624.29,480.89,4,32,355,252,36,0.1429
2024-07-17,华南,拼多多,家用电器,家用电器-SKU005,35,43,3953.96,217.42,6.48,6,29,520,910,59,0.0648
2024-07-17,西北,线下门店,母婴玩具,母婴玩具-SKU005,11,10,1529.41,328.7,22.07,3,8,39,220,11,0.05
2024-07-17,西北,京东,食品生鲜,食品生鲜-SKU003,10,9,1147.37,78.57,41.71,1,9,143,260,14,0.0538
2024-07-17,东北,拼多多,家用电器,家用电器-SKU006,35,28,5244.46,1254.33,389.42,7,28,540,735,90,0.1224
2024-07-17,华北,京东,家居家装,家居家装-SKU008,16,15,1910.96,313.95,94.87,3,13,328,224,16,0.0714
2024-07-17,华东,抖音,服饰鞋包,服饰鞋包-SKU007,19,21,3925.48,137.22,136.63,2,17,122,323,19,0.0588
2024-07-17,华南,线下门店,服饰鞋包,服饰鞋包-SKU003,14,15,2005.15,465.0,28.37,1,13,276,294,14,0.0476
2024-07-17,华中,京东,运动户外,运动户外-SKU001,49,40,5566.02,1045.75,432.45,6,43,266,1029,49,0.0476
2024-07-17,华中,美团,家居家装,家居家装-SKU001,22,21,2750.03,402.22,23.37,3,19,279,198,22,0.1111
2024-07-18,西南,天猫,手机数码,手机数码-SKU001,19,24,2442.1,395.64,84.06,4,15,218,551,31,0.0563
2024-07-18,西北,抖音,运动户外,运动户外-SKU002,17,23,3363.46,259.92,195.64,4,13,176,170,17,0.1
2024-07-18,华北,小程序,美妆个护,美妆个护-SKU003,64,64,8935.54,1401.82,332.74,21,43,107,768,64,0.0833
2024-07-18,西北,抖音,美妆个护,美妆个护-SKU008,10,14,648.45,153.19,18.3,3,7,136,50,10,0.2
2024-07-18,西南,拼多多,母婴玩具,母婴玩具-SKU006,15,19,2406.67,539.29,80.5,2,13,193,300,15,0.05
2024-07-18,华北,拼多多,手机数码,手机数码-SKU007,52,66,3453.89,134.6,67.95,15,37,430,936,91,0.0972
2024-07-18,西南,天猫,母婴玩具,母婴玩具-SKU008,47,66,6995.68,264.38,382.78,6,41,394,987,47,0.0476
2024-07-18,西南,美团,食品生鲜,食品生鲜-SKU006,36,47,4002.38,286.24,48.74,6,30,52,144,36,0.25
2024-07-18,西南,美团,家居家装,家居家装-SKU004,15,15,1491.13,55.36,29.02,4,11,242,105,15,0.1429
2024-07-18,西北,小程序,母婴玩具,母婴玩具-SKU007,54,61,8243.2,1987.52,470.59,7,47,597,486,59,0.1214
2024-07-19,华中,天猫,家居家装,家居家装-SKU004,66,85,8822.55,1718.07,470.98,7,59,427,1848,109,0.059
2024-07-19,西南,抖音,服饰鞋包,服饰鞋包-SKU007,36,37,3340.93,741.26,17.0,5,31,217,396,36,0.0909
2024-07-19,东北,京东,运动户外,运动户外-SKU006,38,41,6893.59,1057.47,539.04,6,32,481,722,38,0.0526
2024-07-19,华南,抖音,食品生鲜,食品生鲜-SKU006,73,77,9165.25,316.41,4.26,16,57,162,1533,105,0.0685
2024-07-19,华北,美团,家用电器,家用电器-SKU003,71,68,9513.4,300.56,340.44,16,55,534,568,71,0.125
2024-07-19,华北,小程序,手机数码,手机数码-SKU008,46,61,8250.67,555.46,91.41,6,40,142,552,46,0.0833
2024-07-19,华北,天猫,服饰鞋包,服饰鞋包-SKU003,48,71,7919.09,1089.08,542.95,18,30,36,576,79,0.1372
2024-07-19,西北,线下门店,运动户外,运动户外-SKU003,35,39,3323.8,544.64,122.04,5,30,572,245,35,0.1429
2024-07-20,东北,京东,美妆个护,美妆个护-SKU004,34,36,3293.31,46.19,149.49,10,24,354,170,34,0.2
2024-07-20,西南,美团,运动户外,运动户外-SKU001,26,22,3524.14,123.9,243.28,10,16,562,416,26,0.0625
2024-07-20,华南,美团,服饰鞋包,服饰鞋包-SKU001,75,73,3684.85,663.31,152.7,18,57,304,525,75,0.1429
2024-07-20,东北,线下门店,美妆个护,美妆个护-SKU004,74,95,14477.86,2445.65,441.31,28,46,551,592,83,0.1402
2024-07-20,华中,拼多多,运动户外,运动户外-SKU002,27,32,4673.17,747.84,94.66,10,17,475,594,27,0.0455
2024-07-20,华北,拼多多,食品生鲜,食品生鲜-SKU001,17,21,2529.6,233.73,175.49,6,11,250,238,17,0.0714
2024-07-20,东北,天猫,家用电器,家用电器-SKU002,58,55,8040.23,693.43,578.66,18,40,91,1160,154,0.1328
2024-07-20,华中,小程序,手机数码,手机数码-SKU005,29,27,3871.88,263.23,19.79,6,23,551,377,29,0.0769
2024-07-20,华北,京东,家用电器,家用电器-SKU005,40,46,6150.03,491.57,248.8,6,34,42,240,40,0.1667
2024-07-20,华北,拼多多,食品生鲜,食品生鲜-SKU008,19,25,1579.71,103.58,11.53,7,12,68,133,19,0.1429
2024-07-20,西北,天猫,母婴玩具,母婴玩具-SKU004,41,49,5357.29,489.94,397.66,9,32,559,656,41,0.0625
2024-07-21,东北,美团,母婴玩具,母婴玩具-SKU008,29,23,2077.5,344.86,26.56,3,26,72,754,41,0.0544
2024-07-21,华中,京东,家居家装,家居家装-SKU004,22,32,2382.84,207.17,62.36,6,16,588,308,22,0.0714
2024-07-21,华南,线下门店,服饰鞋包,服饰鞋包-SKU005,16,18,2127.89,249.03,132.23,3,13,74,80,16,0.2
2024-07-21,华北,拼多多,母婴玩具,母婴玩具-SKU008,50,68,9545.83,1852.77,4.93,16,34,379,450,50,0.1111
2024-07-21,华南,拼多多,母婴玩具,母婴玩具-SKU007,46,64,4311.27,341.3,220.04,15,31,92,368,46,0.125
2024-07-21,华北,抖音,母婴玩具,母婴玩具-SKU002,89,123,10803.9,2209.9,813.64,9,80,513,623,89,0.1429
2024-07-21,西北,拼多多,美妆个护,美妆个护-SKU003,69,61,5288.45,1216.15,401.98,9,60,543,828,69,0.0833
2024-07-21,西北,拼多多,母婴玩具,母婴玩具-SKU004,9,8,1051.55,238.54,12.32,1,8,174,225,29,0.1289
2024-07-21,华北,小程序,食品生鲜,食品生鲜-SKU008,21,25,2273.66,419.98,87.93,7,14,487,378,21,0.0556
2024-07-22,西北,拼多多,家用电器,家用电器-SKU008,11,13,1773.46,155.12,56.57,3,8,446,132,11,0.0833
2024-07-22,西北,拼多多,美妆个护,美妆个护-SKU004,26,27,3314.24,591.09,40.39,9,17,318,182,26,0.1429
2024-07-22,西北,抖音,美妆个护,美妆个护-SKU008,53,59,6002.54,1257.21,278.26,17,36,279,1166,126,0.1081
2024-07-22,华北,小程序,食品生鲜,食品生鲜-SKU008,26,33,3956.29,330.92,249.59,7,19,114,338,26,0.0769
2024-07-22,华东,天猫,母婴玩具,母婴玩具-SKU003,36,37,4391.25,440.58,196.91,11,25,297,1080,81,0.075
2024-07-22,西南,美团,美妆个护,美妆个护-SKU004,14,15,1637.72,146.64,117.19,3,11,140,168,15,0.0893
2024-07-22,华东,美团,食品生鲜,食品生鲜-SKU007,30,42,2736.16,282.62,138.68,10,20,275,840,30,0.0357
2024-07-22,华东,拼多多,服饰鞋包,服饰鞋包-SKU007,41,36,6496.1,504.06,279.97,7,34,200,1066,84,0.0788
2024-07-22,华东,天猫,手机数码,手机数码-SKU003,10,11,1280.66,97.39,76.46,3,7,357,50,10,0.2
2024-07-22,华北,抖音,美妆个护,美妆个护-SKU003,59,64,10945.22,555.25,49.93,17,42,232,590,59,0.1
2024-07-22,西北,京东,母婴玩具,母婴玩具-SKU004,61,71,7770.16,1403.26,366.34,15,46,270,305,61,0.2
2024-07-22,西北,天猫,食品生鲜,食品生鲜-SKU001,10,12,435.46,36.57,33.16,1,9,586,220,25,0.1136
2024-07-23,华中,小程序,美妆个护,美妆个护-SKU001,55,68,3600.36,375.48,25.5,18,37,433,440,55,0.125
2024-07-23,华中,美团,家用电器,家用电器-SKU003,56,72,4611.02,76.98,314.67,20,36,340,1512,112,0.0741
2024-07-23,华北,美团,运动户外,运动户外-SKU001,70,66,7355.9,1827.04,507.95,8,62,387,1680,145,0.0863
2024-07-23,东北,小程序,美妆个护,美妆个护-SKU001,21,31,3315.24,501.15,164.1,3,18,172,126,21,0.1667
2024-07-23,西北,抖音,服饰鞋包,服饰鞋包-SKU007,31,34,3923.65,847.03,203.29,10,21,136,465,57,0.1226
2024-07-23,西北,美团,家用电器,家用电器-SKU008,41,58,4300.51,570.65,278.84,6,35,271,656,56,0.0854
2024-07-24,华北,天猫,家用电器,家用电器-SKU007,63,73,6095.2,1408.48,83.82,9,54,465,1008,71,0.0704
2024-07-24,西北,线下门店,手机数码,手机数码-SKU004,14,14,2504.8,619.63,65.1,2,12,580,308,14,0.0455
2024-07-24,华中,京东,家居家装,家居家装-SKU002,14,16,2215.02,257.41,76.88,5,9,537,210,14,0.0667
2024-07-24,华南,线下门店,家居家装,家居家装-SKU001,45,51,3554.03,836.25,82.71,14,31,141,1215,78,0.0642
2024-07-24,华中,京东,家用电器,家用电器-SKU003,55,76,5954.0,590.16,381.74,14,41,481,275,55,0.2
2024-07-24,华北,线下门店,母婴玩具,母婴玩具-SKU001,9,10,574.41,0.63,27.73,1,8,215,171,24,0.1404
2024-07-24,西南,抖音,运动户外,运动户外-SKU001,31,26,2050.63,302.29,2.96,4,27,183,403,39,0.0968
2024-07-24,华中,拼多多,手机数码,手机数码-SKU008,7,6,518.92,52.09,26.7,1,6,215,56,7,0.125
2024-07-24,华中,京东,家用电器,家用电器-SKU001,33,30,3816.81,908.62,195.1,3,30,169,924,43,0.0465
2024-07-24,西南,小程序,母婴玩具,母婴玩具-SKU003,27,27,2126.61,127.18,160.8,8,19,325,81,27,0.3333
2024-07-24,东北,小程序,家用电器,家用电器-SKU005,47,50,4047.05,371.8,132.1,15,32,537,517,47,0.0909
2024-07-25,东北,京东,家居家装,家居家装-SKU005,20,21,2839.72,514.38,63.77,5,15,592,400,41,0.1025
2024-07-25,东北,线下门店,美妆个护,美妆个护-SKU005,42,58,2939.24,629.11,155.51,15,27,590,672,65,0.0967
2024-07-25,东北,拼多多,美妆个护,美妆个护-SKU007,78,88,6057.3,363.95,14.2,23,55,501,1404,85,0.0605
2024-07-25,华中,线下门店,食品生鲜,食品生鲜-SKU004,23,34,2131.28,428.48,95.63,6,17,287,276,23,0.0833
2024-07-25,西南,线下门店,家居家装,家居家装-SKU001,32,31,1584.79,126.44,7.55,12,20,62,704,32,0.0455
2024-07-25,西南,京东,手机数码,手机数码-SKU001,32,42,6649.22,1260.29,403.47,8,24,508,544,32,0.0588
2024-07-25,华南,美团,家居家装,家居家装-SKU005,65,67,5987.03,1451.1,2.29,17,48,59,325,65,0.2
