date,platform,channel,user_segment,dau,new_users,session_count,avg_session_duration,page_views,bounce_rate,conversion_rate,gmv,orders,aov,retention_d1,retention_d7
2025-03-26,快应用,付费搜索,沉默召回,136,31,231,866.0,2312,0.277,0.0311,1026.72,4,256.68,0.339,0.178
2025-03-26,快应用,SEO,沉默召回,187,47,725,737.4,2630,0.62,0.0335,2861.22,6,476.87,0.307,0.2
2025-03-26,快应用,SEO,活跃用户,2698,293,8483,768.2,26574,0.528,0.0264,35095.3,71,494.3,0.338,0.087
2025-03-26,快应用,SEO,新用户,318,43,835,129.1,7298,0.315,0.0611,4786.67,19,251.93,0.419,0.162
2025-03-26,Android,付费搜索,高价值VIP,428,105,1336,266.4,3489,0.566,0.0375,1332.16,16,83.26,0.217,0.209
2025-03-26,Android,付费搜索,沉默召回,174,41,611,758.7,6971,0.34,0.0485,1530.16,8,191.27,0.126,0.103
2025-03-26,Android,付费搜索,流失预警,99,11,313,187.9,2478,0.262,0.0458,361.68,4,90.42,0.373,0.066
2025-03-26,Android,信息流广告,流失预警,86,14,337,156.3,3849,0.34,0.041,1041.69,3,347.23,0.174,0.09
2025-03-26,Android,信息流广告,活跃用户,2968,224,4682,346.7,39708,0.17,0.0307,6268.08,91,68.88,0.262,0.139
2025-03-26,Android,异业合作,新用户,215,63,582,801.1,4533,0.43,0.0431,1710.63,9,190.07,0.188,0.168
2025-03-26,Android,异业合作,流失预警,60,6,209,104.0,509,0.425,0.0157,0.0,0,270.76,0.265,0.171
2025-03-26,Android,异业合作,高价值VIP,448,34,827,37.7,8626,0.396,0.0321,3653.02,14,260.93,0.349,0.089
2025-03-26,Android,短信复购,沉默召回,115,28,366,286.9,3594,0.452,0.0567,323.64,6,53.94,0.298,0.107
2025-03-26,Web,社交分享,活跃用户,2119,197,6646,833.8,34513,0.258,0.0075,6214.8,15,414.32,0.152,0.228
2025-03-26,Web,SEO,活跃用户,2274,625,7807,487.8,23711,0.366,0.0303,25256.56,68,371.42,0.34,0.087
2025-03-26,Web,SEO,高价值VIP,382,24,739,449.5,4149,0.288,0.0657,1860.5,25,74.42,0.497,0.216
2025-03-26,Web,SEO,流失预警,76,21,197,828.5,1845,0.542,0.0069,0.0,0,121.28,0.152,0.064
2025-03-26,iOS,付费搜索,高价值VIP,373,77,1106,528.8,9333,0.345,0.0342,3561.72,12,296.81,0.449,0.052
2025-03-26,iOS,付费搜索,新用户,310,84,1183,415.5,12764,0.609,0.069,4506.39,21,214.59,0.133,0.179
2025-03-26,iOS,付费搜索,沉默召回,145,34,235,446.6,1080,0.443,0.0104,430.53,1,430.53,0.44,0.216
2025-03-26,iOS,社交分享,高价值VIP,286,23,841,778.3,5376,0.35,0.0268,960.33,7,137.19,0.231,0.24
2025-03-26,iOS,EDM,流失预警,61,15,115,843.0,660,0.47,0.0689,1653.64,4,413.41,0.269,0.208
2025-03-26,iOS,EDM,新用户,224,60,395,630.0,2216,0.292,0.0528,3538.26,11,321.66,0.329,0.19
2025-03-26,iOS,EDM,沉默召回,109,14,245,297.5,703,0.412,0.0784,3844.0,8,480.5,0.122,0.243
2025-03-26,iOS,短信复购,活跃用户,3229,768,6616,357.7,41255,0.272,0.0475,50840.37,153,332.29,0.101,0.139
2025-03-26,iOS,短信复购,流失预警,102,8,235,174.3,1169,0.497,0.0695,2544.64,7,363.52,0.153,0.22
2025-03-26,iOS,KOL推荐,沉默召回,165,29,658,64.8,7013,0.51,0.0158,373.5,2,186.75,0.103,0.148
2025-03-26,小程序,异业合作,新用户,388,92,941,635.0,8659,0.435,0.066,3145.75,25,125.83,0.401,0.107
2025-03-26,小程序,异业合作,沉默召回,106,8,325,469.3,1064,0.414,0.0285,595.56,3,198.52,0.383,0.219
2025-03-26,小程序,异业合作,高价值VIP,320,60,511,422.6,5242,0.455,0.053,3645.6,16,227.85,0.238,0.248
2025-03-26,小程序,EDM,沉默召回,135,28,228,683.4,1008,0.358,0.0335,1854.48,4,463.62,0.41,0.237
2025-03-26,小程序,EDM,流失预警,57,11,197,428.2,935,0.335,0.0646,940.98,3,313.66,0.459,0.079
2025-03-26,小程序,EDM,新用户,374,98,687,777.3,3913,0.491,0.013,641.6,4,160.4,0.205,0.056
2025-03-26,小程序,自然增长,流失预警,99,16,368,313.0,2344,0.34,0.0138,112.19,1,112.19,0.165,0.247
2025-03-26,小程序,自然增长,沉默召回,118,9,290,546.0,1977,0.551,0.0287,1244.94,3,414.98,0.351,0.1
2025-03-26,小程序,短信复购,新用户,220,56,421,263.1,3100,0.274,0.019,852.72,4,213.18,0.355,0.068
2025-03-26,小程序,线下地推,高价值VIP,506,66,1420,104.9,13361,0.529,0.0741,10732.59,37,290.07,0.366,0.145
2025-03-26,小程序,SEO,流失预警,103,23,212,205.2,1967,0.556,0.0337,1466.64,3,488.88,0.171,0.088
2025-03-26,小程序,SEO,高价值VIP,361,104,779,855.3,6808,0.48,0.0754,5557.41,27,205.83,0.288,0.052
2025-03-27,Android,社交分享,新用户,229,61,692,204.4,7588,0.334,0.0206,545.2,4,136.3,0.273,0.202
2025-03-27,Android,社交分享,沉默召回,156,25,346,505.5,3111,0.403,0.0405,521.34,6,86.89,0.248,0.093
2025-03-27,Android,自然增长,新用户,244,46,719,591.0,7006,0.235,0.0305,705.6,7,100.8,0.497,0.116
2025-03-27,Android,自然增长,沉默召回,179,51,640,204.7,6449,0.178,0.036,1737.48,6,289.58,0.496,0.145
2025-03-27,Android,EDM,活跃用户,1771,493,2703,657.2,28832,0.583,0.018,14051.99,31,453.29,0.134,0.063
2025-03-27,iOS,社交分享,流失预警,102,25,355,550.1,2031,0.501,0.0267,458.08,2,229.04,0.33,0.177
2025-03-27,iOS,社交分享,活跃用户,2484,677,5258,67.3,34508,0.541,0.0738,41694.72,183,227.84,0.103,0.151
2025-03-27,iOS,SEO,沉默召回,156,32,543,574.4,4649,0.344,0.0257,1434.64,4,358.66,0.185,0.087
2025-03-28,小程序,EDM,新用户,220,18,427,65.8,2676,0.614,0.0124,192.14,2,96.07,0.434,0.186
2025-03-28,小程序,EDM,高价值VIP,446,54,862,301.9,5457,0.191,0.0302,5558.67,13,427.59,0.173,0.063
2025-03-28,小程序,EDM,沉默召回,183,33,412,517.3,2744,0.592,0.0222,160.44,4,40.11,0.278,0.091
2025-03-28,小程序,异业合作,活跃用户,2499,415,8743,288.6,30636,0.623,0.0316,37862.76,78,485.42,0.359,0.189
2025-03-28,小程序,异业合作,沉默召回,116,10,461,482.7,1899,0.529,0.0498,747.8,5,149.56,0.47,0.062
2025-03-28,小程序,SEO,新用户,370,23,768,461.3,6084,0.206,0.0216,2433.2,7,347.6,0.279,0.071
2025-03-28,小程序,SEO,高价值VIP,286,59,569,375.7,3713,0.538,0.0722,7748.2,20,387.41,0.344,0.129
2025-03-28,iOS,SEO,高价值VIP,472,91,809,205.2,9425,0.351,0.0761,17260.6,35,493.16,0.379,0.122
2025-03-28,iOS,SEO,流失预警,91,21,337,738.2,3443,0.371,0.0278,807.16,2,403.58,0.476,0.074
2025-03-28,iOS,SEO,活跃用户,2697,388,4329,410.8,50867,0.233,0.011,6430.46,29,221.74,0.177,0.237
2025-03-28,iOS,自然增长,流失预警,84,11,263,894.4,679,0.177,0.0372,1231.77,3,410.59,0.324,0.208
2025-03-29,iOS,自然增长,流失预警,42,7,90,563.4,211,0.558,0.0335,222.83,1,222.83,0.116,0.113
2025-03-29,iOS,自然增长,沉默召回,112,8,433,746.6,3964,0.162,0.0647,2657.55,7,379.65,0.476,0.239
2025-03-29,iOS,自然增长,新用户,214,45,341,333.8,2073,0.238,0.0157,1075.47,3,358.49,0.426,0.212
2025-03-29,iOS,KOL推荐,活跃用户,1538,349,4544,331.2,11672,0.287,0.0214,1979.84,32,61.87,0.227,0.242
2025-03-29,iOS,KOL推荐,新用户,205,16,331,76.6,1093,0.482,0.071,3597.86,14,256.99,0.391,0.08
2025-03-29,iOS,社交分享,新用户,195,57,350,568.0,3598,0.187,0.0104,403.6,2,201.8,0.33,0.145
2025-03-29,iOS,社交分享,沉默召回,135,38,437,870.8,1441,0.4,0.0468,2736.3,6,456.05,0.458,0.066
2025-03-29,iOS,社交分享,活跃用户,1597,233,5330,653.6,57051,0.168,0.0739,10336.8,118,87.6,0.364,0.154
2025-03-29,iOS,EDM,高价值VIP,301,20,1083,295.7,7027,0.399,0.0521,5102.1,15,340.14,0.443,0.23
2025-03-29,iOS,线下地推,高价值VIP,336,91,1327,539.0,7392,0.45,0.0213,2038.47,7,291.21,0.364,0.131
2025-03-29,iOS,线下地推,流失预警,62,4,112,555.8,661,0.434,0.0102,0.0,0,310.62,0.357,0.094
2025-03-29,iOS,线下地推,活跃用户,1792,317,3915,613.3,33668,0.336,0.034,13330.2,60,222.17,0.313,0.153
2025-03-29,Android,短信复购,新用户,232,42,486,422.2,2420,0.645,0.027,2385.12,6,397.52,0.425,0.226
2025-03-29,Android,信息流广告,沉默召回,103,19,169,145.0,1308,0.172,0.0302,931.59,3,310.53,0.402,0.128
2025-03-29,Android,信息流广告,新用户,176,33,600,210.7,5459,0.23,0.0264,876.08,4,219.02,0.208,0.157
2025-03-29,Android,SEO,活跃用户,2094,156,6964,576.4,76228,0.576,0.0732,4724.64,153,30.88,0.355,0.24
2025-03-29,Android,付费搜索,高价值VIP,239,43,934,194.8,9277,0.299,0.0319,1642.97,7,234.71,0.214,0.097
2025-03-29,Android,线下地推,活跃用户,1264,275,2428,203.9,28937,0.648,0.0791,6532.02,99,65.98,0.252,0.078
2025-03-29,Android,线下地推,流失预警,46,8,157,467.2,1757,0.496,0.0271,68.9,1,68.9,0.124,0.162
2025-03-30,Web,线下地推,高价值VIP,288,17,1118,57.7,12994,0.577,0.0123,936.45,3,312.15,0.295,0.117
2025-03-30,Web,线下地推,新用户,221,17,765,62.6,2303,0.397,0.0112,136.92,2,68.46,0.398,0.181
2025-03-30,Web,线下地推,流失预警,57,9,165,153.0,1730,0.407,0.03,422.84,1,422.84,0.298,0.181
2025-03-30,Web,信息流广告,流失预警,55,14,87,584.0,511,0.249,0.024,33.81,1,33.81,0.209,0.108
2025-03-30,Web,信息流广告,高价值VIP,225,26,606,396.8,3015,0.209,0.0725,1395.84,16,87.24,0.166,0.248
2025-03-30,Web,异业合作,沉默召回,82,7,304,236.4,2251,0.492,0.0375,382.65,3,127.55,0.314,0.11
2025-03-30,Web,异业合作,新用户,220,14,499,360.9,1473,0.219,0.0484,4715.7,10,471.57,0.154,0.198
2025-03-30,Web,异业合作,高价值VIP,308,83,1033,278.3,2415,0.559,0.0359,4584.03,11,416.73,0.247,0.109
2025-03-30,iOS,短信复购,流失预警,42,6,149,331.5,755,0.397,0.0781,462.54,3,154.18,0.196,0.199
2025-03-30,iOS,短信复购,活跃用户,1692,238,3112,535.1,34704,0.407,0.0773,47607.3,130,366.21,0.401,0.149
2025-03-30,iOS,信息流广告,活跃用户,1596,342,2859,697.3,18705,0.378,0.0109,8386.1,17,493.3,0.205,0.19
2025-03-30,iOS,信息流广告,沉默召回,117,28,466,554.3,4817,0.44,0.069,520.64,8,65.08,0.103,0.244
2025-03-30,iOS,线下地推,新用户,180,50,425,860.9,1800,0.414,0.009,307.96,1,307.96,0.128,0.064
2025-03-30,iOS,线下地推,沉默召回,110,24,279,265.6,1571,0.27,0.0392,1492.0,4,373.0,0.49,0.144
2025-03-30,小程序,社交分享,沉默召回,77,18,212,892.4,1994,0.331,0.0533,1872.16,4,468.04,0.415,0.237
2025-03-30,小程序,短信复购,沉默召回,123,11,364,589.9,1598,0.496,0.0162,332.39,1,332.39,0.103,0.111
2025-03-30,小程序,短信复购,新用户,202,36,458,225.5,3735,0.291,0.0567,3213.98,11,292.18,0.256,0.238
2025-03-30,小程序,异业合作,活跃用户,1886,523,5846,99.4,53684,0.578,0.0594,9521.12,112,85.01,0.278,0.162
2025-03-30,小程序,信息流广告,高价值VIP,292,40,657,881.2,6413,0.239,0.0195,1670.05,5,334.01,0.233,0.229
2025-03-30,小程序,信息流广告,流失预警,45,11,116,412.0,977,0.359,0.0099,0.0,0,125.96,0.474,0.175
2025-03-30,小程序,信息流广告,活跃用户,1496,137,2811,57.7,23339,0.361,0.0657,29225.56,98,298.22,0.448,0.212
2025-03-30,Android,KOL推荐,新用户,244,44,527,664.6,4420,0.15,0.0307,2931.39,7,418.77,0.129,0.238
2025-03-30,Android,异业合作,沉默召回,106,29,214,45.7,1899,0.526,0.0686,2495.36,7,356.48,0.286,0.21
2025-03-30,Android,异业合作,流失预警,50,6,97,298.7,438,0.225,0.056,916.12,2,458.06,0.364,0.233
2025-03-30,Android,EDM,流失预警,72,5,208,382.8,531,0.277,0.0607,1737.2,4,434.3,0.167,0.127
2025-03-30,Android,EDM,高价值VIP,334,94,836,661.1,5634,0.189,0.0345,4730.88,11,430.08,0.263,0.05
2025-03-30,Android,EDM,沉默召回,133,23,249,740.7,1557,0.494,0.06,3156.02,7,450.86,0.212,0.063
2025-03-31,iOS,KOL推荐,高价值VIP,325,71,1039,365.4,10004,0.346,0.0074,926.46,2,463.23,0.486,0.189
2025-03-31,iOS,KOL推荐,活跃用户,2574,454,8382,575.8,56414,0.209,0.0084,3891.93,21,185.33,0.231,0.104
2025-03-31,iOS,KOL推荐,沉默召回,123,21,378,447.8,1647,0.209,0.0282,445.77,3,148.59,0.133,0.12
2025-03-31,iOS,自然增长,活跃用户,2793,312,9890,331.4,116098,0.417,0.042,51815.79,117,442.87,0.419,0.091
2025-03-31,iOS,自然增长,新用户,360,21,1027,646.4,12034,0.546,0.0366,5641.09,13,433.93,0.327,0.062
2025-03-31,iOS,自然增长,流失预警,94,25,258,494.4,2135,0.366,0.0374,1167.84,3,389.28,0.179,0.199
2025-03-31,小程序,短信复购,流失预警,78,17,174,657.0,1090,0.267,0.0464,554.94,3,184.98,0.16,0.052
2025-03-31,小程序,短信复购,新用户,357,46,1062,376.3,12264,0.228,0.0538,2001.27,19,105.33,0.415,0.118
2025-03-31,小程序,短信复购,沉默召回,144,13,381,94.8,1959,0.153,0.0131,117.97,1,117.97,0.412,0.051
2025-03-31,小程序,异业合作,活跃用户,1932,424,4262,193.4,32083,0.15,0.0397,19411.16,76,255.41,0.161,0.11
2025-03-31,小程序,异业合作,沉默召回,125,6,364,668.2,1837,0.229,0.0218,78.48,2,39.24,0.134,0.234
2025-03-31,小程序,KOL推荐,沉默召回,154,16,543,642.1,4426,0.18,0.0207,311.82,3,103.94,0.211,0.083
2025-03-31,小程序,KOL推荐,新用户,367,70,746,373.4,3253,0.495,0.0156,803.25,5,160.65,0.482,0.054
2025-03-31,小程序,KOL推荐,流失预警,80,23,299,846.1,2919,0.488,0.047,1220.34,3,406.78,0.224,0.197
2025-03-31,小程序,自然增长,沉默召回,117,16,335,660.5,686,0.499,0.0679,3357.06,7,479.58,0.129,0.198
2025-03-31,Android,异业合作,流失预警,75,7,165,159.8,1214,0.455,0.059,272.28,4,68.07,0.159,0.088
2025-03-31,Android,SEO,活跃用户,2200,482,4560,331.2,41318,0.475,0.0372,31061.88,81,383.48,0.337,0.077
2025-03-31,Android,SEO,流失预警,91,10,318,388.5,1379,0.556,0.0117,64.8,1,64.8,0.485,0.113
2025-03-31,Android,自然增长,沉默召回,116,31,333,355.4,904,0.209,0.0388,525.76,4,131.44,0.292,0.206
2025-03-31,Android,自然增长,高价值VIP,343,88,857,895.1,6180,0.522,0.0327,3806.77,11,346.07,0.309,0.226
2025-03-31,快应用,SEO,新用户,389,35,1365,178.2,10561,0.3,0.017,2350.98,6,391.83,0.31,0.228
2025-03-31,快应用,SEO,高价值VIP,320,38,625,229.7,2142,0.253,0.0489,4936.05,15,329.07,0.466,0.061
2025-03-31,快应用,自然增长,活跃用户,2329,554,4273,118.4,17123,0.214,0.0195,6690.6,45,148.68,0.383,0.205
2025-03-31,快应用,付费搜索,活跃用户,2043,401,7582,450.5,16527,0.363,0.0511,12311.52,104,118.38,0.329,0.177
2025-03-31,快应用,付费搜索,高价值VIP,491,41,1274,194.7,6310,0.363,0.0544,1260.22,26,48.47,0.237,0.232
2025-03-31,快应用,短信复购,流失预警,79,23,218,491.4,700,0.267,0.0348,294.62,2,147.31,0.332,0.102
2025-03-31,快应用,EDM,流失预警,62,11,206,263.5,1008,0.587,0.0375,595.2,2,297.6,0.225,0.177
2025-03-31,快应用,EDM,新用户,383,56,1522,539.0,16837,0.181,0.0517,3198.65,19,168.35,0.244,0.071
2025-03-31,快应用,EDM,高价值VIP,316,25,491,889.0,3334,0.436,0.0524,4543.68,16,283.98,0.27,0.186
2025-03-31,快应用,异业合作,新用户,324,79,676,332.3,1555,0.623,0.0532,3961.34,17,233.02,0.375,0.082
2025-03-31,快应用,异业合作,高价值VIP,465,75,897,49.7,10363,0.265,0.068,12236.01,31,394.71,0.494,0.17
2025-03-31,Web,信息流广告,活跃用户,2092,290,8220,407.1,81230,0.407,0.0484,13935.98,101,137.98,0.149,0.11
2025-03-31,Web,信息流广告,新用户,357,60,1273,519.2,3841,0.397,0.0287,3539.7,10,353.97,0.217,0.094
2025-03-31,Web,信息流广告,流失预警,69,11,238,895.4,2037,0.439,0.061,1530.08,4,382.52,0.444,0.123
2025-03-31,Web,SEO,新用户,315,27,846,118.9,3726,0.151,0.0096,616.47,3,205.49,0.195,0.141
2025-03-31,Web,付费搜索,活跃用户,2838,239,8294,440.8,46936,0.326,0.031,3345.15,87,38.45,0.224,0.218
2025-03-31,Web,付费搜索,高价值VIP,306,39,1041,591.8,10299,0.164,0.026,2858.94,7,408.42,0.46,0.058
2025-03-31,Web,付费搜索,沉默召回,141,35,546,891.8,2070,0.29,0.0246,1457.97,3,485.99,0.191,0.172
2025-03-31,Web,线下地推,新用户,309,16,1144,552.9,5716,0.349,0.071,3553.83,21,169.23,0.118,0.24
2025-03-31,Web,EDM,高价值VIP,428,115,853,783.4,5920,0.284,0.075,13769.92,32,430.31,0.349,0.197
2025-03-31,Web,EDM,沉默召回,155,27,395,783.8,1404,0.312,0.0701,1212.8,10,121.28,0.374,0.057
2025-03-31,Web,EDM,新用户,231,48,410,450.2,2625,0.643,0.0628,4506.32,14,321.88,0.336,0.103
2025-03-31,Web,社交分享,高价值VIP,328,49,614,404.1,4091,0.177,0.0198,2248.38,6,374.73,0.292,0.188
2025-03-31,Web,社交分享,活跃用户,2074,558,6787,593.0,38574,0.437,0.0085,8132.29,17,478.37,0.386,0.199
2025-03-31,Web,社交分享,流失预警,70,12,277,377.2,1107,0.189,0.0515,786.0,3,262.0,0.223,0.101
2025-04-01,Web,付费搜索,沉默召回,192,45,388,153.4,4315,0.529,0.067,738.96,12,61.58,0.183,0.192
2025-04-01,Web,付费搜索,活跃用户,2090,305,4691,364.7,25535,0.293,0.0323,2160.08,67,32.24,0.112,0.14
2025-04-01,Web,SEO,流失预警,62,3,129,532.5,1203,0.648,0.0713,1582.48,4,395.62,0.226,0.172
2025-04-01,Web,SEO,高价值VIP,318,39,517,580.5,1528,0.639,0.0455,5797.68,14,414.12,0.162,0.056
2025-04-01,Web,SEO,活跃用户,2077,276,6547,249.2,36748,0.424,0.0422,24103.35,87,277.05,0.413,0.179
2025-04-01,Web,自然增长,流失预警,71,5,149,658.1,1182,0.585,0.0377,235.2,2,117.6,0.187,0.066
2025-04-01,Web,自然增长,高价值VIP,306,27,886,589.3,8481,0.41,0.0432,5064.28,13,389.56,0.21,0.131
2025-04-01,Web,自然增长,沉默召回,161,26,408,564.7,834,0.366,0.0173,394.66,2,197.33,0.396,0.116
2025-04-01,Web,异业合作,高价值VIP,309,60,1008,245.6,3562,0.548,0.0785,1824.48,24,76.02,0.203,0.245
2025-04-01,Web,异业合作,活跃用户,1931,509,5265,157.3,18405,0.424,0.0065,3260.64,12,271.72,0.268,0.142
2025-04-01,Web,社交分享,活跃用户,2476,467,5249,581.6,16078,0.546,0.0486,42757.2,120,356.31,0.17,0.175
2025-04-01,Web,社交分享,沉默召回,194,10,653,167.3,3784,0.504,0.0638,5799.0,12,483.25,0.28,0.172
2025-04-01,Web,社交分享,新用户,259,55,1007,555.7,7372,0.213,0.0449,1013.43,11,92.13,0.369,0.087
2025-04-01,小程序,社交分享,新用户,267,21,997,331.9,6883,0.185,0.0765,5792.6,20,289.63,0.439,0.062
2025-04-01,小程序,社交分享,高价值VIP,470,66,1757,698.3,9408,0.215,0.0555,8300.5,26,319.25,0.212,0.102
2025-04-01,小程序,信息流广告,高价值VIP,444,99,730,381.6,3203,0.158,0.0073,520.53,3,173.51,0.246,0.216
2025-04-01,小程序,异业合作,流失预警,71,10,116,456.0,438,0.402,0.0431,416.34,3,138.78,0.218,0.125
2025-04-01,小程序,EDM,高价值VIP,383,78,804,529.6,7631,0.572,0.0321,652.2,12,54.35,0.18,0.245
2025-04-02,Web,短信复购,沉默召回,119,21,348,136.4,3765,0.582,0.0362,1331.28,4,332.82,0.315,0.237
2025-04-02,Web,短信复购,流失预警,80,13,196,198.4,599,0.368,0.0543,1157.52,4,289.38,0.275,0.1
2025-04-02,Web,自然增长,沉默召回,181,20,462,882.1,4121,0.191,0.0136,434.68,2,217.34,0.462,0.222
2025-04-02,Web,异业合作,沉默召回,141,9,369,552.1,1737,0.503,0.0769,4733.4,10,473.34,0.126,0.215
2025-04-02,Web,异业合作,活跃用户,2189,607,6243,106.1,33677,0.394,0.0477,19009.12,104,182.78,0.118,0.134
2025-04-02,Web,异业合作,新用户,215,23,558,859.0,1583,0.21,0.0455,1033.47,9,114.83,0.201,0.082
2025-04-02,小程序,EDM,沉默召回,168,15,255,586.1,2817,0.276,0.0603,2400.9,10,240.09,0.448,0.145
2025-04-02,小程序,付费搜索,新用户,256,24,456,755.0,1625,0.447,0.0098,115.02,2,57.51,0.152,0.248
2025-04-02,小程序,付费搜索,沉默召回,150,34,587,395.9,5208,0.492,0.0329,1799.36,4,449.84,0.431,0.247
2025-04-02,小程序,付费搜索,流失预警,100,17,228,193.8,1885,0.584,0.0185,310.21,1,310.21,0.227,0.108
2025-04-02,快应用,EDM,新用户,373,83,928,742.4,8494,0.245,0.0707,5675.8,26,218.3,0.209,0.199
2025-04-02,快应用,EDM,高价值VIP,502,136,794,880.8,3798,0.406,0.0624,3601.58,31,116.18,0.441,0.107
2025-04-02,快应用,EDM,沉默召回,154,36,602,898.8,3110,0.458,0.0761,564.41,11,51.31,0.101,0.215
2025-04-02,快应用,信息流广告,高价值VIP,503,121,1061,622.7,8958,0.579,0.0364,3221.82,18,178.99,0.266,0.242
2025-04-02,快应用,信息流广告,沉默召回,140,15,225,863.9,471,0.615,0.0241,750.54,3,250.18,0.141,0.128
2025-04-02,快应用,付费搜索,高价值VIP,355,28,1133,706.5,5777,0.349,0.0774,1101.6,27,40.8,0.44,0.087
2025-04-02,快应用,付费搜索,流失预警,71,15,119,263.7,1352,0.237,0.0428,194.58,3,64.86,0.282,0.107
2025-04-02,iOS,线下地推,沉默召回,122,25,214,210.9,564,0.505,0.0558,1779.54,6,296.59,0.35,0.129
2025-04-02,iOS,线下地推,流失预警,63,12,188,766.1,763,0.345,0.0065,0.0,0,161.77,0.257,0.078
2025-04-02,iOS,短信复购,高价值VIP,395,54,1433,487.4,12287,0.503,0.0135,2143.05,5,428.61,0.167,0.228
2025-04-02,iOS,异业合作,新用户,321,63,863,685.5,10309,0.175,0.048,6774.3,15,451.62,0.206,0.126
2025-04-02,iOS,异业合作,活跃用户,3211,605,5313,376.2,14376,0.332,0.0562,74619.0,180,414.55,0.195,0.133
2025-04-02,iOS,异业合作,高价值VIP,475,95,1520,404.9,17927,0.42,0.0633,1094.7,30,36.49,0.258,0.114
2025-04-02,iOS,付费搜索,流失预警,80,4,264,112.3,3030,0.64,0.0726,704.4,5,140.88,0.447,0.124
2025-04-02,Android,信息流广告,沉默召回,128,20,367,602.4,4154,0.466,0.0194,291.48,2,145.74,0.231,0.062
2025-04-02,Android,信息流广告,新用户,324,55,623,266.4,2300,0.491,0.0111,194.82,3,64.94,0.497,0.243
2025-04-02,Android,线下地推,高价值VIP,466,119,1777,52.2,7704,0.379,0.059,9927.63,27,367.69,0.233,0.089
2025-04-02,Android,线下地推,流失预警,91,23,250,882.1,739,0.251,0.0753,1961.28,6,326.88,0.376,0.205
2025-04-02,Android,线下地推,新用户,312,86,979,579.3,4020,0.294,0.0616,3665.29,19,192.91,0.161,0.229
2025-04-02,Android,付费搜索,流失预警,100,25,231,797.9,556,0.519,0.0258,632.52,2,316.26,0.214,0.224
2025-04-02,Android,付费搜索,高价值VIP,334,40,1285,792.9,10054,0.499,0.0092,741.84,3,247.28,0.201,0.205
2025-04-02,Android,EDM,活跃用户,2721,330,6128,544.6,41562,0.54,0.0436,26138.18,118,221.51,0.343,0.152
2025-04-02,Android,EDM,高价值VIP,281,79,523,384.7,5435,0.431,0.0122,863.64,3,287.88,0.284,0.246
2025-04-02,Android,EDM,新用户,381,75,1247,369.5,6541,0.649,0.0631,4082.4,24,170.1,0.239,0.156
2025-04-02,Android,异业合作,活跃用户,2939,321,7626,435.0,24566,0.193,0.0071,4134.2,20,206.71,0.164,0.085
