month,department,location,headcount,avg_salary,avg_tenure_years,attrition_count,new_hires,promotion_count,training_days,overtime_hours,revenue_per_employee,cost_per_employee,engagement_score,span_of_control
2023-11,研发中心,北京,112,12408.0,4.4,8,11,9,31,8,575797.0,274199.0,4.1,4.7
2023-11,研发中心,上海,101,27359.0,5.1,7,9,4,8,790,899953.0,599127.0,4.0,3.7
2023-11,研发中心,深圳,98,25334.0,6.0,7,10,7,38,154,2183587.0,433859.0,3.6,49.0
2023-11,研发中心,杭州,80,22387.0,3.6,2,5,2,37,457,1616194.0,401681.0,4.7,11.4
2023-11,研发中心,成都,59,20234.0,3.0,1,0,6,11,232,1630941.0,349438.0,4.7,5.4
2023-11,研发中心,武汉,49,12766.0,6.1,2,7,3,10,57,426309.0,220621.0,4.4,7.0
2023-11,研发中心,广州,61,18304.0,1.8,1,5,5,15,77,1489356.0,298219.0,4.2,6.8
2023-11,研发中心,南京,42,3307.0,6.1,0,0,1,33,55,102815.0,67608.0,2.7,4.7
2023-11,研发中心,西安,38,5424.0,6.9,1,3,1,19,283,379409.0,118358.0,4.1,19.0
2023-11,研发中心,新加坡,21,8217.0,5.0,0,1,0,0,133,693768.0,145157.0,3.9,4.2
2023-11,研发中心,东京,13,3030.0,6.0,1,0,0,17,2,100057.0,52656.0,4.6,6.5
2023-11,研发中心,伦敦,10,3415.0,6.6,0,0,0,14,43,316438.0,64979.0,4.6,5.0
2023-11,产品设计,北京,38,31486.0,8.2,2,1,1,26,291,1312020.0,489742.0,2.8,3.5
2023-11,产品设计,上海,37,13251.0,8.2,1,5,4,27,132,387546.0,214709.0,4.3,6.2
2023-11,产品设计,深圳,40,33971.0,4.1,0,5,4,17,318,1960852.0,656320.0,4.6,4.0
2023-11,产品设计,杭州,30,21109.0,7.4,1,1,0,14,20,1572019.0,363455.0,3.6,4.3
2023-11,产品设计,成都,22,13166.0,7.8,0,4,1,31,131,885730.0,222210.0,3.2,4.4
2023-11,产品设计,武汉,18,15771.0,3.4,1,5,0,6,101,616839.0,247230.0,3.5,3.6
2023-11,产品设计,广州,24,8267.0,7.7,1,2,0,9,69,724858.0,183965.0,3.9,6.0
2023-11,产品设计,南京,17,6098.0,7.9,0,1,1,36,93,497292.0,133711.0,3.4,5.7
2023-11,产品设计,西安,14,8439.0,2.1,0,3,1,12,73,313435.0,182211.0,2.6,7.0
2023-11,产品设计,新加坡,10,3608.0,7.2,0,0,0,30,65,214211.0,69823.0,4.8,10.0
2023-11,产品设计,东京,5,1284.0,5.7,0,1,0,38,26,104259.0,28329.0,3.6,5.0
2023-11,产品设计,伦敦,3,2026.0,5.1,0,0,0,14,8,55868.0,34120.0,4.3,1.5
2023-11,销售业务,北京,75,31487.0,4.6,3,1,2,8,526,610355.0,674649.0,3.7,3.4
2023-11,销售业务,上海,66,22380.0,5.3,2,0,2,24,293,869722.0,379620.0,3.4,9.4
2023-11,销售业务,深圳,63,9803.0,7.6,3,4,5,1,380,342351.0,216141.0,4.3,15.8
2023-11,销售业务,杭州,56,16768.0,6.0,2,7,5,40,25,1463812.0,307763.0,3.7,6.2
2023-11,销售业务,成都,40,12918.0,5.8,2,1,1,3,151,234072.0,219777.0,3.1,3.3
2023-11,销售业务,武汉,33,15724.0,2.5,0,0,2,28,240,1155753.0,328646.0,4.4,8.2
2023-11,销售业务,广州,40,22033.0,6.7,1,1,2,37,115,2014074.0,359308.0,3.2,6.7
2023-11,销售业务,南京,29,8976.0,6.8,1,3,1,21,12,276988.0,144931.0,4.5,4.8
2023-11,销售业务,西安,21,3435.0,8.0,0,2,1,2,58,252322.0,57458.0,3.1,5.2
2023-11,销售业务,新加坡,19,5220.0,7.3,1,1,1,1,73,282117.0,113282.0,4.1,3.8
2023-11,销售业务,东京,16,2569.0,6.0,1,3,1,30,14,222670.0,49925.0,4.9,8.0
2023-11,销售业务,伦敦,7,3296.0,3.0,0,0,0,20,19,164041.0,70420.0,4.3,3.5
2023-11,运营服务,北京,51,23226.0,8.4,2,1,3,36,264,1844537.0,392676.0,3.5,3.4
2023-11,运营服务,上海,46,38290.0,7.5,1,3,4,20,299,1092616.0,850288.0,2.8,5.1
2023-11,运营服务,深圳,45,30335.0,2.5,3,6,5,3,44,2010127.0,564971.0,3.7,4.5
2023-11,运营服务,杭州,38,9165.0,6.1,1,5,4,22,149,712410.0,177243.0,4.1,4.8
2023-11,运营服务,成都,29,14549.0,6.4,1,1,2,8,5,311806.0,297188.0,2.8,29.0
2023-11,运营服务,武汉,18,14187.0,2.5,1,5,1,25,46,609182.0,250439.0,3.3,6.0
2023-11,运营服务,广州,25,9556.0,5.5,1,0,1,25,113,245170.0,193805.0,4.2,3.6
2023-11,运营服务,南京,14,11396.0,1.3,0,3,1,30,23,447703.0,228065.0,3.7,4.7
2023-11,运营服务,西安,18,7101.0,6.3,0,2,1,12,11,653919.0,126521.0,3.6,3.6
2023-11,运营服务,新加坡,14,2749.0,3.6,0,1,1,16,26,212200.0,46857.0,3.1,3.5
2023-11,运营服务,东京,11,3271.0,4.5,0,5,0,8,49,262776.0,67982.0,3.8,5.5
2023-11,运营服务,伦敦,8,1174.0,6.1,0,5,0,16,0,64199.0,22003.0,4.1,8.0
2023-11,市场营销,北京,41,9104.0,7.0,0,0,2,16,201,442972.0,185320.0,3.5,5.1
2023-11,市场营销,上海,35,24281.0,7.0,2,1,2,10,148,1891675.0,436518.0,3.6,8.8
2023-11,市场营销,深圳,28,13657.0,3.7,0,3,2,23,83,812557.0,279880.0,4.7,3.5
2023-11,市场营销,杭州,25,13893.0,1.3,1,0,2,31,45,816383.0,235736.0,4.0,3.6
2023-11,市场营销,成都,22,19561.0,3.2,1,0,0,24,22,749265.0,396769.0,4.5,11.0
2023-11,市场营销,武汉,17,13119.0,2.9,1,5,0,28,85,639789.0,229409.0,3.1,17.0
2023-11,市场营销,广州,22,5695.0,5.6,0,4,0,1,15,392111.0,95710.0,2.9,22.0
2023-11,市场营销,南京,9,7445.0,1.8,0,5,0,3,38,621386.0,140785.0,2.7,4.5
2023-11,市场营销,西安,11,12097.0,6.2,0,1,0,23,20,673234.0,239524.0,2.9,3.7
2023-11,市场营销,新加坡,9,5898.0,5.2,0,5,0,21,46,243349.0,115300.0,4.3,9.0
2023-11,市场营销,东京,9,1695.0,2.5,0,4,0,38,12,73565.0,34454.0,3.0,4.5
2023-11,客户成功,北京,29,32304.0,5.4,0,0,1,8,100,1864798.0,541585.0,4.5,4.1
2023-11,客户成功,上海,27,13105.0,3.0,1,3,0,31,123,321337.0,214239.0,4.0,13.5
2023-11,客户成功,深圳,32,15163.0,6.3,1,0,2,22,211,1163386.0,283707.0,4.2,5.3
2023-11,客户成功,杭州,24,20052.0,2.3,0,3,1,8,176,1216155.0,386895.0,4.2,3.4
2023-11,客户成功,成都,19,7607.0,6.9,0,0,1,11,57,610047.0,136148.0,2.9,4.8
2023-11,客户成功,武汉,17,12265.0,2.0,1,2,0,38,104,508078.0,269861.0,3.5,5.7
2023-11,客户成功,广州,21,9815.0,3.2,0,0,1,9,133,364533.0,203243.0,4.8,21.0
2023-11,客户成功,南京,16,15092.0,6.5,0,0,1,30,80,746201.0,265219.0,4.8,5.3
2023-11,客户成功,西安,6,10694.0,3.7,0,0,0,0,6,193750.0,232395.0,3.9,3.0
2023-11,客户成功,新加坡,10,6000.0,7.1,0,5,0,37,27,316979.0,126475.0,4.3,5.0
2023-11,客户成功,东京,7,2276.0,4.0,0,4,0,15,14,82504.0,48071.0,3.6,3.5
2023-11,客户成功,伦敦,3,1842.0,4.7,0,0,0,27,5,105281.0,36311.0,2.7,3.0
2023-11,人力行政,北京,19,16087.0,3.3,0,5,0,20,12,695028.0,266274.0,4.0,19.0
2023-11,人力行政,上海,21,39526.0,1.2,0,4,0,30,164,2449286.0,654034.0,2.7,7.0
2023-11,人力行政,深圳,21,20981.0,8.3,0,0,1,20,148,565615.0,404861.0,3.6,7.0
2023-11,人力行政,杭州,18,30904.0,2.9,0,1,1,33,134,1400131.0,573356.0,3.2,3.6
2023-11,人力行政,成都,12,20708.0,7.6,0,1,0,40,78,1237244.0,457944.0,3.2,4.0
2023-11,人力行政,武汉,11,4155.0,4.4,0,3,0,30,32,229534.0,78046.0,3.1,3.7
2023-11,人力行政,广州,10,6015.0,2.8,0,5,0,24,9,476780.0,131260.0,2.7,3.3
2023-11,人力行政,南京,12,8875.0,3.9,0,1,0,11,76,187780.0,185069.0,4.8,6.0
2023-11,人力行政,西安,3,5949.0,3.8,0,1,0,35,11,239042.0,105045.0,3.9,3.0
2023-11,人力行政,新加坡,5,3842.0,2.5,0,5,0,8,12,251979.0,65809.0,4.7,5.0
2023-11,人力行政,东京,6,3066.0,2.7,0,1,0,23,39,281156.0,53950.0,4.8,6.0
2023-11,人力行政,伦敦,5,5389.0,2.3,0,0,0,0,33,303006.0,101429.0,4.1,2.5
2023-11,财务管理,北京,21,32111.0,5.2,1,6,2,29,108,1198028.0,626676.0,3.7,10.5
2023-11,财务管理,上海,20,33074.0,7.5,1,5,0,31,145,3164187.0,625850.0,3.3,6.7
2023-11,财务管理,深圳,11,31676.0,6.7,0,2,0,23,84,684734.0,643967.0,4.0,11.0
2023-11,财务管理,杭州,8,23374.0,1.3,0,1,0,9,51,1069220.0,433365.0,2.9,4.0
2023-11,财务管理,成都,11,8396.0,3.6,0,0,1,27,63,230413.0,156264.0,3.3,3.7
2023-11,财务管理,武汉,11,15634.0,8.2,0,5,0,40,40,956520.0,319195.0,4.0,3.7
2023-11,财务管理,广州,13,18047.0,8.4,0,2,0,21,91,768857.0,303250.0,3.9,13.0
2023-11,财务管理,南京,7,5336.0,4.1,0,5,0,33,13,458327.0,117493.0,2.6,3.5
2023-11,财务管理,新加坡,5,2207.0,2.6,0,4,0,4,8,131778.0,38894.0,3.9,2.5
2023-12,研发中心,北京,114,40007.0,5.0,3,8,8,35,789,1205659.0,696982.0,4.9,10.4
2023-12,研发中心,上海,105,10569.0,4.7,4,2,11,27,705,348702.0,165377.0,4.9,8.8
2023-12,研发中心,深圳,98,13585.0,4.2,2,3,11,27,781,791183.0,220965.0,3.6,14.0
2023-12,研发中心,杭州,82,15822.0,3.7,3,7,5,23,358,980988.0,293377.0,3.1,7.5
2023-12,研发中心,成都,56,5859.0,1.2,4,9,3,8,181,552054.0,102273.0,2.9,18.7
2023-12,研发中心,武汉,41,12497.0,7.9,2,7,1,21,248,716083.0,258594.0,4.5,3.7
2023-12,研发中心,广州,59,5346.0,1.4,1,0,1,18,43,250450.0,111862.0,4.3,5.9
2023-12,研发中心,南京,38,4314.0,4.0,1,0,2,7,44,193162.0,77510.0,3.5,5.4
2023-12,研发中心,西安,31,4964.0,3.3,1,6,2,22,11,105650.0,106735.0,3.3,3.4
2023-12,研发中心,新加坡,23,1851.0,5.9,1,1,1,1,103,159525.0,35900.0,4.2,3.8
2023-12,研发中心,东京,19,2921.0,7.0,1,4,1,22,129,267984.0,63801.0,3.1,4.8
2023-12,研发中心,伦敦,13,3457.0,4.1,0,0,0,20,98,199742.0,71237.0,3.7,4.3
2023-12,产品设计,北京,41,16721.0,1.7,2,4,4,11,133,655922.0,331951.0,4.5,3.7
2023-12,产品设计,上海,42,21708.0,3.0,2,0,3,16,182,749231.0,472155.0,4.3,42.0
2023-12,产品设计,深圳,36,28861.0,7.6,2,6,2,10,161,754721.0,446529.0,3.9,18.0
2023-12,产品设计,杭州,32,6919.0,5.4,2,3,0,0,256,647281.0,149539.0,4.9,3.6
2023-12,产品设计,成都,25,5899.0,7.7,0,2,1,6,173,189295.0,94806.0,2.6,6.2
2023-12,产品设计,武汉,17,8018.0,8.0,0,0,0,14,28,241129.0,143075.0,3.6,8.5
2023-12,产品设计,广州,26,12590.0,4.9,0,0,2,37,90,1137818.0,263666.0,4.1,8.7
2023-12,产品设计,南京,18,6427.0,1.5,0,5,0,14,56,160579.0,114130.0,3.7,4.5
2023-12,产品设计,西安,9,12321.0,2.5,0,0,0,16,57,305930.0,225742.0,2.6,4.5
2023-12,产品设计,新加坡,9,7269.0,3.9,0,2,1,32,18,470802.0,152219.0,4.3,4.5
2023-12,产品设计,东京,8,2626.0,6.0,0,0,0,29,5,99354.0,49741.0,4.6,8.0
2023-12,销售业务,北京,73,37992.0,7.1,3,7,8,10,319,3347796.0,802287.0,4.2,73.0
2023-12,销售业务,上海,73,17488.0,6.1,2,4,7,17,3,1401612.0,322607.0,2.8,6.1
2023-12,销售业务,深圳,62,15682.0,3.6,2,1,4,9,418,1437777.0,320526.0,4.6,8.9
2023-12,销售业务,杭州,56,12226.0,2.1,3,6,1,0,294,856151.0,211659.0,2.8,4.7
2023-12,销售业务,成都,35,20026.0,3.7,1,0,2,17,269,1801690.0,406125.0,3.6,4.4
2023-12,销售业务,武汉,27,5439.0,2.6,0,0,2,13,125,322537.0,87770.0,4.5,9.0
2023-12,销售业务,广州,43,13962.0,4.5,1,5,1,28,219,729366.0,257472.0,4.0,4.8
2023-12,销售业务,南京,30,13936.0,5.4,2,6,2,28,163,1018691.0,288028.0,4.0,10.0
2023-12,销售业务,西安,23,5380.0,5.7,1,2,1,22,163,468148.0,88764.0,4.7,3.8
2023-12,销售业务,新加坡,17,4626.0,3.1,1,0,1,21,58,229164.0,84928.0,3.6,3.4
2023-12,销售业务,东京,11,5436.0,1.4,0,0,1,13,13,302925.0,106427.0,3.4,5.5
2023-12,销售业务,伦敦,5,5023.0,5.2,0,1,0,20,6,291048.0,81060.0,3.5,5.0
2023-12,运营服务,北京,49,17233.0,2.2,0,0,5,14,256,1020598.0,349000.0,4.8,4.5
2023-12,运营服务,上海,50,41170.0,1.7,1,2,3,34,48,1895442.0,704933.0,4.5,3.6
2023-12,运营服务,深圳,45,25035.0,1.8,2,6,0,26,93,910850.0,452142.0,2.6,6.4
2023-12,运营服务,杭州,32,30220.0,4.2,2,2,3,19,253,1845571.0,593396.0,2.9,5.3
2023-12,运营服务,成都,23,15809.0,5.2,1,5,2,6,62,700550.0,349194.0,2.8,23.0
2023-12,运营服务,武汉,25,7479.0,1.8,1,6,2,1,101,213929.0,147380.0,3.8,25.0
2023-12,运营服务,广州,31,17476.0,2.5,2,6,1,23,12,1651278.0,295361.0,3.9,4.4
2023-12,运营服务,南京,22,14843.0,6.1,0,2,0,14,120,1408301.0,234184.0,4.2,5.5
2023-12,运营服务,西安,13,12651.0,6.7,0,1,1,38,19,253538.0,199435.0,4.6,4.3
2023-12,运营服务,新加坡,13,2910.0,7.0,0,0,1,18,63,117164.0,61626.0,4.7,6.5
2023-12,运营服务,东京,12,5175.0,7.4,0,0,0,29,29,308275.0,111926.0,4.8,12.0
2023-12,运营服务,伦敦,6,1728.0,5.4,0,0,0,20,16,36114.0,30200.0,4.2,6.0
2023-12,市场营销,北京,41,33306.0,7.4,1,4,2,5,259,1994576.0,696491.0,3.4,8.2
2023-12,市场营销,上海,38,26795.0,1.6,2,2,3,17,219,935184.0,489749.0,4.0,4.2
2023-12,市场营销,深圳,31,21834.0,3.8,2,5,2,17,212,1956608.0,419411.0,3.8,5.2
2023-12,市场营销,杭州,22,5953.0,6.6,1,0,1,3,48,160817.0,124577.0,2.7,22.0
2023-12,市场营销,成都,18,18169.0,8.4,1,0,0,13,60,482920.0,376126.0,4.2,3.6
2023-12,市场营销,武汉,17,7117.0,2.0,0,4,0,39,51,677117.0,155365.0,3.3,17.0
2023-12,市场营销,广州,23,7786.0,2.5,1,0,2,13,19,741196.0,160413.0,2.8,5.8
2023-12,市场营销,南京,15,13651.0,2.9,0,0,0,35,19,448347.0,210971.0,3.7,3.8
2023-12,市场营销,西安,9,9083.0,5.4,0,2,0,7,46,183927.0,144558.0,4.7,9.0
2023-12,市场营销,新加坡,4,7827.0,6.7,0,5,0,14,22,236917.0,143394.0,3.1,2.0
2023-12,市场营销,东京,3,3819.0,4.4,0,2,0,1,4,278608.0,80367.0,4.9,1.5
2023-12,市场营销,伦敦,8,5374.0,1.6,0,4,0,18,21,502013.0,96540.0,3.6,4.0
2023-12,客户成功,北京,33,11003.0,3.4,0,5,0,21,98,327784.0,224389.0,4.7,4.1
2023-12,客户成功,上海,32,13337.0,8.4,1,6,3,33,59,657267.0,273420.0,4.7,16.0
2023-12,客户成功,深圳,31,37332.0,3.5,2,1,0,10,185,1438079.0,615997.0,4.3,3.4
2023-12,客户成功,杭州,23,31345.0,7.7,1,6,0,13,113,746001.0,645315.0,4.7,3.8
2023-12,客户成功,成都,17,5710.0,7.7,0,4,1,20,79,505714.0,100624.0,2.6,5.7
2023-12,客户成功,武汉,16,14156.0,1.2,0,0,1,5,126,700138.0,307815.0,3.7,4.0
2023-12,客户成功,广州,15,8598.0,7.6,0,0,0,34,28,729563.0,172413.0,3.8,15.0
2023-12,客户成功,南京,15,4902.0,8.0,1,6,1,22,107,249548.0,75910.0,2.7,15.0
2023-12,客户成功,西安,11,5628.0,2.1,0,0,1,28,70,461229.0,92524.0,3.2,11.0
2023-12,客户成功,新加坡,9,8039.0,2.7,0,0,0,4,15,303644.0,179993.0,3.3,4.5
2023-12,客户成功,东京,7,6432.0,2.3,0,0,0,3,41,329212.0,143752.0,3.2,7.0
2023-12,人力行政,北京,23,42061.0,3.1,0,3,0,21,157,1245301.0,729907.0,4.2,5.8
2023-12,人力行政,上海,21,12762.0,7.4,0,4,0,12,59,327816.0,235230.0,4.7,4.2
2023-12,人力行政,深圳,19,7100.0,1.4,0,2,0,13,121,670745.0,155484.0,2.8,9.5
2023-12,人力行政,杭州,15,22196.0,6.6,0,0,1,0,63,1340175.0,473547.0,2.6,3.8
2023-12,人力行政,成都,15,11922.0,7.3,0,5,1,3,14,732957.0,247521.0,3.1,15.0
2023-12,人力行政,武汉,9,4776.0,6.1,0,2,0,31,39,398077.0,81589.0,3.2,9.0
2023-12,人力行政,广州,13,24460.0,7.3,0,5,0,38,61,505965.0,490520.0,3.8,6.5
2023-12,人力行政,南京,6,13628.0,3.8,0,5,0,20,3,515422.0,210262.0,3.9,3.0
2023-12,人力行政,西安,3,3317.0,6.7,0,4,0,28,8,226394.0,68212.0,3.4,3.0
2023-12,人力行政,新加坡,6,6960.0,6.0,0,3,0,36,9,397909.0,133037.0,3.6,6.0
2023-12,人力行政,东京,6,3410.0,1.6,0,0,0,27,40,86608.0,66760.0,4.7,6.0
2023-12,人力行政,伦敦,5,1748.0,4.8,0,0,0,34,3,85150.0,36696.0,2.7,5.0
2023-12,财务管理,北京,15,43521.0,7.2,0,3,1,35,19,3426127.0,938542.0,3.0,15.0
2023-12,财务管理,上海,14,19176.0,4.7,0,0,1,13,66,1618500.0,421874.0,4.7,14.0
2023-12,财务管理,深圳,17,12299.0,4.6,0,2,0,17,44,697978.0,250392.0,3.0,8.5
2023-12,财务管理,杭州,13,22449.0,2.9,0,2,0,6,86,1972807.0,459239.0,2.5,6.5
2023-12,财务管理,成都,7,4642.0,5.5,0,2,0,32,29,107274.0,94522.0,3.2,3.5
2023-12,财务管理,武汉,3,17668.0,6.0,0,0,0,21,7,1630424.0,383867.0,4.5,3.0
2023-12,财务管理,广州,11,11703.0,7.4,0,5,0,38,28,571571.0,235228.0,3.0,11.0
2023-12,财务管理,南京,9,10375.0,4.5,0,0,0,4,16,658539.0,165953.0,3.3,9.0
2023-12,财务管理,西安,2,5057.0,2.7,0,5,0,23,1,161285.0,87086.0,4.9,1.0
2023-12,财务管理,新加坡,8,7759.0,7.1,0,0,0,8,16,249421.0,165986.0,4.8,4.0
2023-12,财务管理,东京,2,4107.0,3.5,0,5,0,36,9,140302.0,87137.0,2.8,1.0
2024-01,研发中心,北京,117,44073.0,5.3,4,5,7,10,126,1567452.0,983360.0,3.6,9.8
2024-01,研发中心,上海,106,20809.0,1.6,1,2,6,23,109,1388343.0,331312.0,3.6,5.9
2024-01,研发中心,深圳,96,15290.0,5.6,4,5,7,12,454,1036051.0,340848.0,3.6,4.0
2024-01,研发中心,杭州,78,19683.0,1.9,5,10,2,16,588,763571.0,326410.0,4.6,7.1
2024-01,研发中心,成都,57,4577.0,7.5,4,2,1,14,182,197310.0,100709.0,3.8,8.1
2024-01,研发中心,武汉,46,11366.0,1.9,0,0,3,11,289,782537.0,193522.0,5.0,46.0
2024-01,研发中心,广州,61,19238.0,5.1,2,2,7,32,248,1451181.0,325782.0,2.7,5.1
2024-01,研发中心,南京,42,12773.0,1.9,3,4,1,2,228,998859.0,230799.0,3.5,5.2
2024-01,研发中心,西安,30,9555.0,6.0,1,2,0,36,201,907529.0,195213.0,4.2,15.0
2024-01,研发中心,新加坡,24,4093.0,2.8,1,6,0,7,48,155286.0,64667.0,3.7,4.8
2024-01,研发中心,东京,14,6598.0,1.3,1,6,1,13,3,331913.0,139055.0,4.0,14.0
2024-01,研发中心,伦敦,10,2233.0,7.9,0,0,0,6,50,71983.0,38613.0,4.9,5.0
2024-01,产品设计,北京,41,19047.0,5.3,3,4,1,20,31,1483497.0,419323.0,4.6,4.1
2024-01,产品设计,上海,37,19385.0,7.7,1,6,3,7,66,385564.0,359632.0,2.9,37.0
2024-01,产品设计,深圳,37,21792.0,7.1,2,0,3,20,164,411249.0,484862.0,2.7,3.7
2024-01,产品设计,杭州,32,19576.0,7.0,2,4,1,27,167,1805182.0,362682.0,5.0,3.6
2024-01,产品设计,成都,19,19251.0,4.5,0,0,0,20,66,429903.0,425529.0,3.4,19.0
2024-01,产品设计,武汉,18,16864.0,6.1,0,2,0,11,12,457510.0,306164.0,3.7,6.0
2024-01,产品设计,广州,23,5121.0,8.4,0,2,2,5,77,440938.0,91378.0,4.1,23.0
2024-01,产品设计,南京,17,10960.0,1.3,0,2,1,17,110,504482.0,208613.0,2.5,17.0
2024-01,产品设计,西安,9,2846.0,3.3,0,4,0,22,32,189586.0,51499.0,4.5,4.5
2024-01,产品设计,新加坡,13,7592.0,3.8,0,0,0,35,74,494929.0,162603.0,3.5,13.0
2024-01,产品设计,东京,8,3661.0,1.6,0,0,0,38,42,276777.0,58665.0,3.8,8.0
2024-01,产品设计,伦敦,3,4479.0,4.0,0,3,0,7,11,278411.0,87841.0,3.3,3.0
2024-01,销售业务,北京,77,42783.0,4.4,5,4,7,16,72,2878970.0,863632.0,3.7,4.8
2024-01,销售业务,上海,74,38465.0,7.2,5,4,6,14,160,2794325.0,625113.0,3.6,4.6
2024-01,销售业务,深圳,60,11900.0,3.4,2,6,4,18,142,566660.0,218198.0,3.4,3.5
2024-01,销售业务,杭州,51,12109.0,3.5,3,4,1,4,45,1026622.0,253879.0,4.7,4.6
2024-01,销售业务,成都,36,9029.0,6.6,2,7,4,38,80,712649.0,167966.0,4.3,3.6
2024-01,销售业务,武汉,28,13820.0,3.1,1,3,0,0,147,960806.0,250023.0,4.6,5.6
2024-01,销售业务,广州,44,9175.0,8.3,2,4,3,32,253,566021.0,182657.0,3.7,11.0
2024-01,销售业务,南京,30,7945.0,5.9,1,5,3,36,120,716386.0,147533.0,2.6,7.5
2024-01,销售业务,西安,23,11907.0,3.8,1,6,0,8,137,745243.0,208924.0,3.6,5.8
2024-01,销售业务,新加坡,18,4746.0,8.1,1,0,1,38,48,416423.0,78526.0,4.6,9.0
2024-01,销售业务,东京,13,4402.0,5.9,0,5,0,37,63,369530.0,93885.0,3.8,6.5
2024-01,销售业务,伦敦,12,4299.0,4.5,0,0,0,27,93,341024.0,90174.0,4.3,4.0
2024-01,运营服务,北京,54,25943.0,6.0,3,8,3,30,422,2479111.0,448862.0,3.4,3.6
2024-01,运营服务,上海,53,40804.0,1.6,4,2,4,23,188,3798504.0,701516.0,3.2,4.8
2024-01,运营服务,深圳,48,16886.0,7.1,0,4,5,13,251,644205.0,367189.0,4.8,5.3
2024-01,运营服务,杭州,37,14845.0,6.5,2,7,2,26,107,547454.0,263764.0,3.2,12.3
2024-01,运营服务,成都,22,17109.0,8.4,0,3,2,0,175,907578.0,319818.0,4.3,11.0
2024-01,运营服务,武汉,25,12450.0,6.3,0,4,1,32,142,707688.0,274240.0,3.9,8.3
2024-01,运营服务,广州,27,19365.0,5.9,1,5,0,26,108,1573495.0,371462.0,4.5,9.0
2024-01,运营服务,南京,22,8436.0,7.6,0,0,1,38,73,281177.0,151194.0,2.6,5.5
2024-01,运营服务,西安,18,11302.0,4.4,0,5,1,29,134,429157.0,196060.0,2.8,6.0
2024-01,运营服务,新加坡,8,5940.0,4.0,0,4,0,1,60,478881.0,105742.0,2.9,8.0
2024-01,运营服务,东京,5,3354.0,1.7,0,5,0,30,39,193696.0,56539.0,3.7,5.0
2024-01,运营服务,伦敦,3,3286.0,2.6,0,2,0,37,0,95395.0,72386.0,3.7,3.0
2024-01,市场营销,北京,36,38754.0,4.4,2,2,3,17,144,992807.0,597837.0,4.2,3.6
2024-01,市场营销,上海,37,39503.0,5.7,0,0,2,19,215,3487590.0,619248.0,2.7,18.5
2024-01,市场营销,深圳,36,11696.0,4.6,1,0,1,22,178,298006.0,186841.0,2.9,9.0
2024-01,市场营销,杭州,26,20179.0,7.8,2,5,2,24,110,1433479.0,402049.0,3.1,13.0
2024-01,市场营销,成都,19,19301.0,5.3,0,5,1,18,40,1145173.0,337755.0,3.1,4.8
2024-01,市场营销,武汉,15,7736.0,5.2,0,0,1,0,104,731270.0,128844.0,3.6,7.5
2024-01,市场营销,广州,18,24657.0,5.4,1,5,0,2,84,1121771.0,406978.0,3.6,3.6
2024-01,市场营销,南京,12,6399.0,7.3,0,1,1,9,50,591429.0,130737.0,4.4,6.0
2024-01,市场营销,西安,11,10545.0,7.6,0,2,1,5,21,893081.0,233811.0,3.6,3.7
2024-01,市场营销,新加坡,11,5153.0,4.8,0,0,0,1,56,245248.0,110810.0,4.5,3.7
2024-01,市场营销,东京,8,6007.0,8.2,0,0,0,18,12,456563.0,112947.0,2.7,8.0
2024-01,市场营销,伦敦,3,1041.0,1.3,0,0,0,6,18,24346.0,20368.0,4.5,3.0
2024-01,客户成功,北京,32,24886.0,8.4,0,3,2,6,149,1652064.0,421920.0,3.4,32.0
2024-01,客户成功,上海,29,28073.0,3.9,2,1,0,7,184,1213241.0,491699.0,3.5,7.2
2024-01,客户成功,深圳,25,32357.0,4.7,1,0,2,29,70,2014020.0,519198.0,4.9,8.3
2024-01,客户成功,杭州,26,30246.0,7.1,2,0,1,6,180,2746115.0,677135.0,4.6,6.5
2024-01,客户成功,成都,16,12383.0,2.9,0,0,0,0,25,860882.0,272533.0,3.9,4.0
2024-01,客户成功,武汉,12,4336.0,7.0,0,0,1,10,92,307105.0,74699.0,5.0,6.0
2024-01,客户成功,广州,16,8647.0,4.0,0,4,1,3,43,773153.0,152115.0,2.7,5.3
2024-01,客户成功,南京,11,7221.0,6.5,0,5,0,35,3,689782.0,112848.0,3.3,11.0
2024-01,客户成功,西安,7,12325.0,6.6,0,0,0,20,39,1151481.0,266957.0,4.8,3.5
2024-01,客户成功,新加坡,3,7746.0,2.3,0,1,0,17,24,438135.0,145572.0,3.6,3.0
2024-01,客户成功,东京,6,2625.0,4.9,0,4,0,30,22,48935.0,45448.0,2.9,3.0
2024-01,客户成功,伦敦,4,4322.0,4.0,0,4,0,31,21,365266.0,93177.0,4.3,4.0
2024-01,人力行政,北京,24,36755.0,2.0,0,0,1,23,142,721970.0,585488.0,3.7,3.4
2024-01,人力行政,上海,21,20047.0,4.8,1,5,1,35,97,1690397.0,354485.0,2.6,7.0
2024-01,人力行政,深圳,18,9675.0,3.4,1,1,1,16,37,739171.0,182430.0,4.1,3.6
2024-01,人力行政,杭州,19,7169.0,3.7,0,3,1,14,112,503180.0,143419.0,4.9,9.5
2024-01,人力行政,成都,13,13432.0,7.6,0,5,0,9,32,307538.0,275078.0,4.2,13.0
2024-01,人力行政,武汉,9,5418.0,7.8,0,4,0,5,56,373646.0,85109.0,3.8,4.5
